LineID,Subsystem,Sensor,Value
8059,Subsystem A,Sensor B,1.000
8060,Subsystem C,Sensor K,6.004
8061,Subsystem A,Sensor A,4.876
8062,Subsystem B,Sensor G,12.386
8063,Subsystem B,Sensor E,10.459
8064,Subsystem D,Sensor M,-2.048
8065,Subsystem B,Sensor E,9.500
8066,Subsystem A,Sensor B,1.262
8067,Subsystem D,Sensor M,-2.850
8068,Subsystem A,Sensor C,5.324
8069,Subsystem C,Sensor L,10.092
8070,Subsystem D,Sensor N,-2.306
8071,Subsystem A,Sensor C,5.487
8072,Subsystem D,Sensor O,-1.828
8073,Subsystem C,Sensor K,7.627
8074,Subsystem A,Sensor A,6.107
8075,Subsystem D,Sensor O,-2.655
8076,Subsystem C,Sensor L,10.101
8077,Subsystem B,Sensor G,14.035
8078,Subsystem B,Sensor G,14.697
8079,Subsystem B,Sensor G,13.245
8080,Subsystem D,Sensor O,-1.976
8081,Subsystem B,Sensor H,3.837
8082,Subsystem B,Sensor H,3.996
8083,Subsystem A,Sensor D,1.755
8084,Subsystem C,Sensor J,1.818
8085,Subsystem D,Sensor O,-2.181
8086,Subsystem C,Sensor K,3.826
8087,Subsystem D,Sensor O,-1.277
8088,Subsystem D,Sensor N,-1.920
8089,Subsystem A,Sensor C,6.983
8090,Subsystem B,Sensor E,11.279
8091,Subsystem D,Sensor O,-2.193
8092,Subsystem C,Sensor K,5.761
8093,Subsystem C,Sensor K,6.963
8094,Subsystem B,Sensor F,13.571
8095,Subsystem B,Sensor G,14.852
8096,Subsystem B,Sensor F,11.900
8097,Subsystem A,Sensor C,4.516
8098,Subsystem C,Sensor K,4.581
8099,Subsystem B,Sensor E,10.058
8100,Subsystem C,Sensor J,1.043
8101,Subsystem C,Sensor I,11.585
8102,Subsystem B,Sensor H,7.002
8103,Subsystem C,Sensor J,2.118
8104,Subsystem B,Sensor H,6.933
8105,Subsystem B,Sensor E,9.538
8106,Subsystem C,Sensor J,1.624
8107,Subsystem D,Sensor M,-2.829
8108,Subsystem B,Sensor E,9.154
8109,Subsystem C,Sensor K,5.480
8110,Subsystem B,Sensor G,14.081
8111,Subsystem B,Sensor G,15.000
8112,Subsystem C,Sensor I,9.836
8113,Subsystem D,Sensor O,-2.526
8114,Subsystem A,Sensor B,1.072
8115,Subsystem D,Sensor P,0.000
8116,Subsystem B,Sensor E,9.974
8117,Subsystem B,Sensor F,10.490
8118,Subsystem A,Sensor D,2.866
8119,Subsystem D,Sensor O,-1.155
8120,Subsystem A,Sensor B,1.379
8121,Subsystem C,Sensor L,8.882
8122,Subsystem B,Sensor H,4.819
8123,Subsystem A,Sensor C,3.467
8124,Subsystem D,Sensor P,-1.875
8125,Subsystem D,Sensor N,-1.791
8126,Subsystem B,Sensor F,10.990
8127,Subsystem A,Sensor A,9.068
8128,Subsystem B,Sensor F,10.380
8129,Subsystem A,Sensor C,5.395
8130,Subsystem B,Sensor G,13.690
8131,Subsystem A,Sensor C,4.484
8132,Subsystem C,Sensor I,11.210
8133,Subsystem B,Sensor F,11.198
8134,Subsystem D,Sensor P,-1.740
8135,Subsystem C,Sensor J,1.069
8136,Subsystem B,Sensor H,4.584
8137,Subsystem A,Sensor B,1.935
8138,Subsystem A,Sensor C,7.757
8139,Subsystem B,Sensor G,14.825
8140,Subsystem A,Sensor B,1.503
8141,Subsystem A,Sensor B,1.281
8142,Subsystem D,Sensor M,-2.336
8143,Subsystem D,Sensor P,-0.568
8144,Subsystem A,Sensor A,9.928
8145,Subsystem C,Sensor L,7.887
8146,Subsystem A,Sensor A,9.643
8147,Subsystem D,Sensor P,-0.154
8148,Subsystem B,Sensor H,6.240
8149,Subsystem C,Sensor I,12.397
8150,Subsystem B,Sensor F,11.950
8151,Subsystem C,Sensor I,7.618
8152,Subsystem D,Sensor O,-1.113
8153,Subsystem A,Sensor C,7.692
8154,Subsystem D,Sensor M,-1.605
8155,Subsystem C,Sensor I,8.143
8156,Subsystem C,Sensor J,1.380
8157,Subsystem C,Sensor J,2.685
8158,Subsystem C,Sensor J,1.987
8159,Subsystem A,Sensor D,3.712
8160,Subsystem C,Sensor I,7.495
8161,Subsystem C,Sensor J,1.000
8162,Subsystem D,Sensor P,-1.152
8163,Subsystem D,Sensor O,-0.908
8164,Subsystem C,Sensor K,7.592
8165,Subsystem C,Sensor I,9.784
8166,Subsystem C,Sensor J,1.346
8167,Subsystem A,Sensor C,8.233
8168,Subsystem B,Sensor G,13.726
8169,Subsystem A,Sensor C,7.685
8170,Subsystem A,Sensor D,2.480
8171,Subsystem C,Sensor J,1.262
8172,Subsystem A,Sensor B,2.735
8173,Subsystem B,Sensor E,9.502
8174,Subsystem C,Sensor L,9.589
8175,Subsystem B,Sensor G,14.270
8176,Subsystem B,Sensor F,11.563
8177,Subsystem A,Sensor A,6.342
8178,Subsystem A,Sensor A,8.436
8179,Subsystem B,Sensor G,14.688
8180,Subsystem C,Sensor J,1.168
8181,Subsystem D,Sensor M,-2.994
8182,Subsystem A,Sensor D,2.789
8183,Subsystem A,Sensor B,1.439
8184,Subsystem B,Sensor H,4.741
8185,Subsystem D,Sensor M,-1.840
8186,Subsystem A,Sensor A,7.646
8187,Subsystem B,Sensor E,12.278
8188,Subsystem D,Sensor O,-1.537
8189,Subsystem C,Sensor K,4.428
8190,Subsystem A,Sensor D,2.128
8191,Subsystem A,Sensor B,1.181
8192,Subsystem C,Sensor I,7.615
8193,Subsystem B,Sensor F,11.451
8194,Subsystem A,Sensor C,6.259
8195,Subsystem A,Sensor D,1.278
8196,Subsystem D,Sensor P,0.000
8197,Subsystem D,Sensor M,-2.338
8198,Subsystem C,Sensor J,1.201
8199,Subsystem A,Sensor B,2.137
8200,Subsystem C,Sensor K,4.733
8201,Subsystem D,Sensor M,-2.285
8202,Subsystem C,Sensor K,7.539
8203,Subsystem D,Sensor P,-0.883
8204,Subsystem A,Sensor A,4.882
8205,Subsystem B,Sensor E,11.679
8206,Subsystem A,Sensor A,8.360
8207,Subsystem D,Sensor N,-1.426
8208,Subsystem D,Sensor N,-2.248
8209,Subsystem A,Sensor C,5.494
8210,Subsystem B,Sensor F,13.478
8211,Subsystem C,Sensor J,1.811
8212,Subsystem C,Sensor I,8.165
8213,Subsystem D,Sensor N,-1.793
8214,Subsystem B,Sensor H,4.936
8215,Subsystem C,Sensor I,9.672
8216,Subsystem D,Sensor P,0.000
8217,Subsystem B,Sensor E,10.757
8218,Subsystem C,Sensor L,8.685
8219,Subsystem D,Sensor P,-1.128
8220,Subsystem D,Sensor O,-0.601
8221,Subsystem B,Sensor G,12.786
8222,Subsystem B,Sensor H,4.588
8223,Subsystem D,Sensor P,-2.186
8224,Subsystem B,Sensor G,14.902
8225,Subsystem A,Sensor A,7.362
8226,Subsystem B,Sensor H,6.657
8227,Subsystem A,Sensor A,9.953
8228,Subsystem D,Sensor N,-2.654
8229,Subsystem B,Sensor G,13.785
8230,Subsystem A,Sensor C,8.005
8231,Subsystem C,Sensor J,1.607
8232,Subsystem C,Sensor K,5.067
8233,Subsystem D,Sensor N,-2.420
8234,Subsystem B,Sensor F,11.051
8235,Subsystem C,Sensor I,12.416
8236,Subsystem A,Sensor A,7.913
8237,Subsystem C,Sensor L,8.975
8238,Subsystem A,Sensor C,7.848
8239,Subsystem D,Sensor O,-2.420
8240,Subsystem A,Sensor A,4.789
8241,Subsystem C,Sensor K,8.885
8242,Subsystem D,Sensor O,-1.925
8243,Subsystem C,Sensor J,1.281
8244,Subsystem D,Sensor O,-2.972
8245,Subsystem A,Sensor B,1.530
8246,Subsystem D,Sensor O,-1.340
8247,Subsystem A,Sensor B,1.172
8248,Subsystem C,Sensor I,9.192
8249,Subsystem D,Sensor N,-2.178
8250,Subsystem D,Sensor P,-0.433
8251,Subsystem A,Sensor C,3.636
8252,Subsystem B,Sensor F,10.836
8253,Subsystem C,Sensor L,9.764
8254,Subsystem C,Sensor J,1.652
8255,Subsystem C,Sensor J,1.882
8256,Subsystem B,Sensor F,13.220
8257,Subsystem C,Sensor J,2.087
8258,Subsystem C,Sensor J,1.360
8259,Subsystem B,Sensor F,13.812
8260,Subsystem B,Sensor F,11.190
8261,Subsystem D,Sensor N,-0.146
8262,Subsystem A,Sensor A,7.511
8263,Subsystem D,Sensor O,-2.005
8264,Subsystem C,Sensor J,2.099
8265,Subsystem C,Sensor K,7.646
8266,Subsystem C,Sensor J,1.000
8267,Subsystem A,Sensor D,1.874
8268,Subsystem A,Sensor A,5.143
8269,Subsystem D,Sensor N,-1.952
8270,Subsystem D,Sensor M,-2.935
8271,Subsystem A,Sensor D,2.353
8272,Subsystem D,Sensor P,-0.181
8273,Subsystem B,Sensor F,14.561
8274,Subsystem B,Sensor G,12.317
8275,Subsystem C,Sensor J,2.154
8276,Subsystem B,Sensor F,12.205
8277,Subsystem B,Sensor H,2.876
8278,Subsystem A,Sensor D,2.093
8279,Subsystem D,Sensor O,-0.811
8280,Subsystem D,Sensor P,0.000
8281,Subsystem A,Sensor C,3.452
8282,Subsystem A,Sensor A,7.934
8283,Subsystem A,Sensor B,1.499
8284,Subsystem C,Sensor L,8.986
8285,Subsystem B,Sensor G,13.827
8286,Subsystem A,Sensor D,2.663
8287,Subsystem A,Sensor D,3.354
8288,Subsystem B,Sensor F,11.338
8289,Subsystem D,Sensor P,-2.159
8290,Subsystem D,Sensor N,-2.170
8291,Subsystem C,Sensor J,1.761
8292,Subsystem C,Sensor J,1.155
8293,Subsystem C,Sensor L,10.235
8294,Subsystem B,Sensor F,11.359
8295,Subsystem D,Sensor O,-2.102
8296,Subsystem D,Sensor N,-0.137
8297,Subsystem C,Sensor I,8.162
8298,Subsystem C,Sensor K,3.983
8299,Subsystem D,Sensor M,-2.697
8300,Subsystem A,Sensor B,2.493
8301,Subsystem D,Sensor N,-2.059
8302,Subsystem D,Sensor M,-2.302
8303,Subsystem C,Sensor I,9.374
8304,Subsystem B,Sensor H,5.689
8305,Subsystem D,Sensor M,-2.196
8306,Subsystem A,Sensor D,2.867
8307,Subsystem C,Sensor L,9.158
8308,Subsystem C,Sensor L,9.067
8309,Subsystem D,Sensor N,-1.319
8310,Subsystem C,Sensor J,1.613
8311,Subsystem D,Sensor P,0.000
8312,Subsystem D,Sensor O,-0.632
8313,Subsystem C,Sensor L,8.948
8314,Subsystem A,Sensor C,7.514
8315,Subsystem B,Sensor F,13.567
8316,Subsystem B,Sensor E,12.379
8317,Subsystem A,Sensor D,2.599
8318,Subsystem A,Sensor A,8.938
8319,Subsystem B,Sensor G,13.983
8320,Subsystem B,Sensor H,5.282
8321,Subsystem A,Sensor B,1.048
8322,Subsystem B,Sensor F,11.156
8323,Subsystem D,Sensor P,-2.012
8324,Subsystem D,Sensor N,-2.375
8325,Subsystem C,Sensor I,8.080
8326,Subsystem C,Sensor J,2.171
8327,Subsystem B,Sensor H,4.852
8328,Subsystem D,Sensor N,-0.053
8329,Subsystem C,Sensor K,5.728
8330,Subsystem D,Sensor O,-2.805
8331,Subsystem A,Sensor D,2.497
8332,Subsystem B,Sensor G,14.198
8333,Subsystem B,Sensor G,15.000
8334,Subsystem D,Sensor N,-1.107
8335,Subsystem C,Sensor K,5.660
8336,Subsystem D,Sensor O,-2.007
8337,Subsystem C,Sensor L,8.977
8338,Subsystem B,Sensor E,9.279
8339,Subsystem A,Sensor D,2.837
8340,Subsystem C,Sensor J,2.047
8341,Subsystem B,Sensor H,5.830
8342,Subsystem B,Sensor H,5.822
8343,Subsystem A,Sensor B,1.485
8344,Subsystem C,Sensor L,8.020
8345,Subsystem C,Sensor L,8.812
8346,Subsystem A,Sensor A,7.376
8347,Subsystem C,Sensor L,9.949
8348,Subsystem A,Sensor D,2.680
8349,Subsystem C,Sensor J,2.547
8350,Subsystem D,Sensor M,-2.652
8351,Subsystem C,Sensor L,9.662
8352,Subsystem C,Sensor K,8.680
8353,Subsystem B,Sensor E,12.076
8354,Subsystem A,Sensor D,3.466
8355,Subsystem C,Sensor L,9.177
8356,Subsystem A,Sensor B,1.304
8357,Subsystem D,Sensor O,-0.710
8358,Subsystem A,Sensor C,7.705
8359,Subsystem D,Sensor N,-1.522
8360,Subsystem A,Sensor A,9.955
8361,Subsystem B,Sensor H,5.636
8362,Subsystem D,Sensor P,-0.078
8363,Subsystem B,Sensor E,10.796
8364,Subsystem D,Sensor P,-1.160
8365,Subsystem C,Sensor I,9.316
8366,Subsystem D,Sensor N,-0.869
8367,Subsystem B,Sensor H,4.000
8368,Subsystem D,Sensor P,-0.672
8369,Subsystem B,Sensor E,10.247
8370,Subsystem C,Sensor L,9.514
8371,Subsystem D,Sensor N,-0.981
8372,Subsystem B,Sensor E,11.055
8373,Subsystem B,Sensor F,14.743
8374,Subsystem D,Sensor P,-0.038
8375,Subsystem C,Sensor L,8.116
8376,Subsystem A,Sensor D,2.437
8377,Subsystem B,Sensor G,14.418
8378,Subsystem B,Sensor F,14.537
8379,Subsystem C,Sensor J,2.040
8380,Subsystem D,Sensor M,-2.868
8381,Subsystem D,Sensor M,-2.367
8382,Subsystem A,Sensor A,8.347
8383,Subsystem D,Sensor O,-1.981
8384,Subsystem B,Sensor E,11.136
8385,Subsystem A,Sensor B,1.043
8386,Subsystem A,Sensor A,9.731
8387,Subsystem C,Sensor K,5.267
8388,Subsystem A,Sensor B,1.000
8389,Subsystem B,Sensor F,14.056
8390,Subsystem D,Sensor M,-2.321
8391,Subsystem B,Sensor F,13.153
8392,Subsystem A,Sensor A,10.296
8393,Subsystem A,Sensor B,1.224
8394,Subsystem D,Sensor M,-2.258
8395,Subsystem D,Sensor P,-1.100
8396,Subsystem B,Sensor G,13.833
8397,Subsystem C,Sensor J,2.647
8398,Subsystem D,Sensor M,-2.148
8399,Subsystem C,Sensor I,8.052
8400,Subsystem C,Sensor I,11.257
8401,Subsystem A,Sensor D,1.181
8402,Subsystem B,Sensor F,13.750
8403,Subsystem C,Sensor L,7.580
8404,Subsystem B,Sensor G,14.775
8405,Subsystem C,Sensor J,1.204
8406,Subsystem A,Sensor A,9.066
8407,Subsystem B,Sensor E,12.479
8408,Subsystem B,Sensor G,14.418
8409,Subsystem C,Sensor J,1.613
8410,Subsystem A,Sensor A,7.081
8411,Subsystem B,Sensor E,12.729
8412,Subsystem A,Sensor D,1.785
8413,Subsystem C,Sensor K,7.920
8414,Subsystem D,Sensor M,-2.655
8415,Subsystem C,Sensor K,6.955
8416,Subsystem B,Sensor E,11.266
8417,Subsystem B,Sensor H,3.975
8418,Subsystem A,Sensor B,1.040
8419,Subsystem B,Sensor H,2.888
8420,Subsystem D,Sensor M,-2.874
8421,Subsystem D,Sensor P,-0.102
8422,Subsystem C,Sensor J,1.267
8423,Subsystem B,Sensor F,14.814
8424,Subsystem A,Sensor D,1.801
8425,Subsystem B,Sensor E,10.960
8426,Subsystem D,Sensor O,-1.186
8427,Subsystem D,Sensor N,-1.865
8428,Subsystem A,Sensor B,1.402
8429,Subsystem D,Sensor N,-0.301
8430,Subsystem D,Sensor M,-2.186
8431,Subsystem C,Sensor J,2.543
8432,Subsystem A,Sensor D,2.226
8433,Subsystem D,Sensor O,-0.876
8434,Subsystem A,Sensor A,8.861
8435,Subsystem D,Sensor N,-1.475
8436,Subsystem A,Sensor B,1.687
8437,Subsystem D,Sensor O,-1.256
8438,Subsystem A,Sensor A,5.512
8439,Subsystem D,Sensor N,-1.639
8440,Subsystem C,Sensor I,7.765
8441,Subsystem D,Sensor O,-2.230
8442,Subsystem D,Sensor N,-2.966
8443,Subsystem A,Sensor C,5.404
8444,Subsystem B,Sensor F,11.273
8445,Subsystem C,Sensor J,1.733
8446,Subsystem D,Sensor O,-2.801
8447,Subsystem C,Sensor L,10.052
8448,Subsystem D,Sensor O,-1.546
8449,Subsystem B,Sensor G,14.141
8450,Subsystem D,Sensor M,-2.513
8451,Subsystem D,Sensor O,-2.178
8452,Subsystem B,Sensor G,15.000
8453,Subsystem C,Sensor I,11.410
8454,Subsystem C,Sensor K,7.581
8455,Subsystem D,Sensor N,0.000
8456,Subsystem A,Sensor D,2.772
8457,Subsystem D,Sensor M,-1.813
8458,Subsystem B,Sensor F,13.046
8459,Subsystem C,Sensor K,4.698
8460,Subsystem A,Sensor A,6.504
8461,Subsystem C,Sensor J,1.673
8462,Subsystem C,Sensor L,10.018
8463,Subsystem D,Sensor N,-1.238
8464,Subsystem B,Sensor H,3.542
8465,Subsystem D,Sensor N,-2.406
8466,Subsystem D,Sensor N,-0.037
8467,Subsystem A,Sensor C,8.283
8468,Subsystem D,Sensor M,-3.000
8469,Subsystem B,Sensor G,14.088
8470,Subsystem D,Sensor O,-1.115
8471,Subsystem C,Sensor K,7.437
8472,Subsystem B,Sensor F,14.884
8473,Subsystem C,Sensor L,9.012
8474,Subsystem C,Sensor J,2.398
8475,Subsystem D,Sensor N,-2.201
8476,Subsystem D,Sensor O,-2.512
8477,Subsystem D,Sensor N,-1.232
8478,Subsystem C,Sensor J,1.404
8479,Subsystem B,Sensor E,11.252
8480,Subsystem D,Sensor N,-1.208
8481,Subsystem B,Sensor F,11.527
8482,Subsystem B,Sensor F,13.099
8483,Subsystem B,Sensor E,9.578
8484,Subsystem A,Sensor A,9.101
8485,Subsystem B,Sensor E,9.546
8486,Subsystem A,Sensor A,9.942
8487,Subsystem D,Sensor O,-1.216
8488,Subsystem D,Sensor M,-2.067
8489,Subsystem D,Sensor P,-1.524
8490,Subsystem C,Sensor L,9.976
8491,Subsystem A,Sensor A,7.062
8492,Subsystem A,Sensor D,3.544
8493,Subsystem D,Sensor M,-2.659
8494,Subsystem D,Sensor P,-1.511
8495,Subsystem B,Sensor H,2.558
8496,Subsystem B,Sensor H,3.173
8497,Subsystem B,Sensor F,11.508
8498,Subsystem D,Sensor P,0.000
8499,Subsystem B,Sensor E,9.560
8500,Subsystem D,Sensor N,-2.411
8501,Subsystem D,Sensor O,-1.846
8502,Subsystem C,Sensor L,8.583
8503,Subsystem D,Sensor N,-1.790
8504,Subsystem C,Sensor K,5.518
8505,Subsystem A,Sensor D,2.714
8506,Subsystem C,Sensor K,7.395
8507,Subsystem D,Sensor O,-2.855
8508,Subsystem A,Sensor B,1.185
8509,Subsystem C,Sensor I,9.636
8510,Subsystem A,Sensor A,7.497
8511,Subsystem C,Sensor I,7.742
8512,Subsystem C,Sensor I,10.668
8513,Subsystem D,Sensor N,-2.726
8514,Subsystem D,Sensor P,-0.098
8515,Subsystem C,Sensor L,8.387
8516,Subsystem A,Sensor D,2.383
8517,Subsystem C,Sensor K,8.016
8518,Subsystem D,Sensor N,-0.751
8519,Subsystem A,Sensor B,1.971
8520,Subsystem A,Sensor B,2.171
8521,Subsystem C,Sensor I,8.549
8522,Subsystem B,Sensor E,10.184
8523,Subsystem B,Sensor E,11.200
8524,Subsystem D,Sensor M,-1.971
8525,Subsystem A,Sensor B,1.169
8526,Subsystem D,Sensor N,-0.939
8527,Subsystem A,Sensor B,1.000
8528,Subsystem B,Sensor E,10.501
8529,Subsystem B,Sensor E,12.338
8530,Subsystem C,Sensor I,7.554
8531,Subsystem D,Sensor N,-2.371
8532,Subsystem A,Sensor A,9.849
8533,Subsystem B,Sensor E,12.389
8534,Subsystem D,Sensor P,-1.432
8535,Subsystem B,Sensor H,3.040
8536,Subsystem A,Sensor B,2.337
8537,Subsystem B,Sensor E,10.803
8538,Subsystem C,Sensor K,7.954
8539,Subsystem D,Sensor M,-1.638
8540,Subsystem C,Sensor K,7.690
8541,Subsystem A,Sensor A,9.698
8542,Subsystem C,Sensor L,8.230
8543,Subsystem B,Sensor E,11.727
8544,Subsystem C,Sensor J,2.157
8545,Subsystem D,Sensor P,-1.159
8546,Subsystem B,Sensor E,10.943
8547,Subsystem A,Sensor A,8.599
8548,Subsystem D,Sensor M,-1.596
8549,Subsystem A,Sensor C,8.753
8550,Subsystem D,Sensor P,-2.027
8551,Subsystem B,Sensor G,13.136
8552,Subsystem C,Sensor L,8.251
8553,Subsystem B,Sensor E,9.157
8554,Subsystem A,Sensor D,2.360
8555,Subsystem C,Sensor K,4.585
8556,Subsystem B,Sensor G,14.706
8557,Subsystem A,Sensor A,7.326
8558,Subsystem A,Sensor D,3.070
8559,Subsystem B,Sensor G,12.252
8560,Subsystem B,Sensor H,5.671
8561,Subsystem D,Sensor M,-2.570
8562,Subsystem D,Sensor M,-2.875
8563,Subsystem C,Sensor I,7.483
8564,Subsystem D,Sensor M,-2.884
8565,Subsystem C,Sensor K,6.701
8566,Subsystem A,Sensor B,1.524
8567,Subsystem C,Sensor J,1.530
8568,Subsystem D,Sensor N,-1.745
8569,Subsystem B,Sensor F,13.425
8570,Subsystem B,Sensor H,3.732
8571,Subsystem C,Sensor J,1.217
8572,Subsystem C,Sensor L,8.682
8573,Subsystem C,Sensor I,7.994
8574,Subsystem B,Sensor G,14.238
8575,Subsystem D,Sensor O,-2.260
8576,Subsystem D,Sensor M,-2.822
8577,Subsystem B,Sensor E,12.134
8578,Subsystem D,Sensor N,-1.903
8579,Subsystem C,Sensor K,5.459
8580,Subsystem D,Sensor P,-0.098
8581,Subsystem A,Sensor C,3.970
8582,Subsystem B,Sensor E,11.775
8583,Subsystem D,Sensor P,-2.075
8584,Subsystem C,Sensor K,3.401
8585,Subsystem C,Sensor I,7.856
8586,Subsystem D,Sensor P,-0.438
8587,Subsystem A,Sensor D,1.897
8588,Subsystem C,Sensor K,4.860
8589,Subsystem B,Sensor F,13.646
8590,Subsystem A,Sensor D,1.949
8591,Subsystem B,Sensor F,11.216
8592,Subsystem B,Sensor E,9.851
8593,Subsystem C,Sensor K,6.567
8594,Subsystem D,Sensor M,-2.824
8595,Subsystem C,Sensor J,2.190
8596,Subsystem D,Sensor O,-2.639
8597,Subsystem B,Sensor F,12.305
8598,Subsystem D,Sensor M,-1.869
8599,Subsystem A,Sensor C,5.537
8600,Subsystem D,Sensor O,-2.852
8601,Subsystem A,Sensor B,1.143
8602,Subsystem D,Sensor O,-2.716
8603,Subsystem A,Sensor A,7.976
8604,Subsystem B,Sensor E,11.978
8605,Subsystem D,Sensor N,-0.149
8606,Subsystem A,Sensor D,2.802
8607,Subsystem D,Sensor N,-1.910
8608,Subsystem A,Sensor A,10.287
8609,Subsystem C,Sensor J,1.179
8610,Subsystem D,Sensor O,-2.567
8611,Subsystem A,Sensor B,1.000
8612,Subsystem B,Sensor H,5.501
8613,Subsystem C,Sensor L,8.321
8614,Subsystem B,Sensor E,9.948
8615,Subsystem C,Sensor L,7.886
8616,Subsystem D,Sensor O,-1.443
8617,Subsystem B,Sensor H,3.500
8618,Subsystem A,Sensor B,1.194
8619,Subsystem B,Sensor E,9.643
8620,Subsystem A,Sensor A,6.940
8621,Subsystem D,Sensor O,-2.509
8622,Subsystem D,Sensor O,-2.274
8623,Subsystem A,Sensor C,4.102
8624,Subsystem C,Sensor K,6.635
8625,Subsystem C,Sensor K,5.941
8626,Subsystem B,Sensor E,12.631
8627,Subsystem A,Sensor A,8.729
8628,Subsystem A,Sensor D,2.496
8629,Subsystem B,Sensor H,6.106
8630,Subsystem B,Sensor G,14.861
8631,Subsystem B,Sensor F,14.099
8632,Subsystem D,Sensor O,-1.396
8633,Subsystem A,Sensor B,2.827
8634,Subsystem C,Sensor K,5.118
8635,Subsystem D,Sensor M,-2.864
8636,Subsystem A,Sensor B,1.601
8637,Subsystem D,Sensor P,0.000
8638,Subsystem C,Sensor K,5.131
8639,Subsystem B,Sensor G,12.524
8640,Subsystem A,Sensor C,3.553
8641,Subsystem A,Sensor B,1.946
8642,Subsystem A,Sensor A,10.014
8643,Subsystem A,Sensor C,8.378
8644,Subsystem D,Sensor O,-1.373
8645,Subsystem A,Sensor A,8.494
8646,Subsystem B,Sensor H,5.456
8647,Subsystem C,Sensor J,2.341
8648,Subsystem B,Sensor F,12.041
8649,Subsystem D,Sensor M,-2.576
8650,Subsystem D,Sensor P,-0.114
8651,Subsystem D,Sensor P,-0.547
8652,Subsystem A,Sensor A,9.820
8653,Subsystem D,Sensor M,-1.786
8654,Subsystem D,Sensor M,-2.272
8655,Subsystem A,Sensor A,8.187
8656,Subsystem B,Sensor F,14.981
8657,Subsystem B,Sensor G,13.356
8658,Subsystem A,Sensor B,1.924
8659,Subsystem A,Sensor C,7.401
8660,Subsystem A,Sensor A,8.011
8661,Subsystem B,Sensor G,14.297
8662,Subsystem B,Sensor E,11.638
8663,Subsystem C,Sensor L,8.488
8664,Subsystem B,Sensor H,3.989
8665,Subsystem C,Sensor K,7.483
8666,Subsystem D,Sensor M,-2.752
8667,Subsystem C,Sensor I,10.101
8668,Subsystem A,Sensor C,7.751
8669,Subsystem D,Sensor M,-2.614
8670,Subsystem C,Sensor K,5.774
8671,Subsystem C,Sensor L,10.725
8672,Subsystem B,Sensor G,12.359
8673,Subsystem A,Sensor B,1.460
8674,Subsystem D,Sensor P,-2.194
8675,Subsystem C,Sensor L,8.869
8676,Subsystem C,Sensor K,7.544
8677,Subsystem A,Sensor B,1.588
8678,Subsystem B,Sensor F,11.584
8679,Subsystem B,Sensor G,12.809
8680,Subsystem C,Sensor K,3.684
8681,Subsystem C,Sensor J,1.250
8682,Subsystem C,Sensor J,1.521
8683,Subsystem C,Sensor I,8.250
8684,Subsystem C,Sensor K,5.251
8685,Subsystem D,Sensor N,-0.969
8686,Subsystem B,Sensor H,6.425
8687,Subsystem C,Sensor J,1.579
8688,Subsystem C,Sensor K,4.596
8689,Subsystem B,Sensor F,14.080
8690,Subsystem D,Sensor M,-2.130
8691,Subsystem D,Sensor M,-2.250
8692,Subsystem B,Sensor H,4.086
8693,Subsystem C,Sensor J,2.068
8694,Subsystem C,Sensor K,4.952
8695,Subsystem B,Sensor H,6.401
8696,Subsystem B,Sensor F,11.129
8697,Subsystem C,Sensor K,7.564
8698,Subsystem B,Sensor H,3.177
8699,Subsystem B,Sensor F,14.864
8700,Subsystem B,Sensor E,10.575
8701,Subsystem C,Sensor L,9.446
8702,Subsystem C,Sensor J,2.030
8703,Subsystem D,Sensor N,-1.709
8704,Subsystem B,Sensor F,12.989
8705,Subsystem B,Sensor H,3.299
8706,Subsystem D,Sensor O,-2.718
8707,Subsystem C,Sensor J,2.021
8708,Subsystem C,Sensor L,10.117
8709,Subsystem A,Sensor D,1.359
8710,Subsystem A,Sensor D,2.128
8711,Subsystem C,Sensor J,2.059
8712,Subsystem D,Sensor M,-2.089
8713,Subsystem C,Sensor K,5.599
